stream_index,source_ip,dest_ip,pkt_count,tcp_src_port,tcp_dest_port,tls_version,tls_max_client_tls_version,tls_server_name,tls_cipher_suites_length,tls_is_heartbeat_present,tls_is_record_limit_extension_present,tls_supported_group_length,tls_key_share_length,tls_selected_group,tls_handshake_ciphersuite,tls_key_share_group,tls_ec_points_format_length,tls_sig_hash_alg_length,tls_cert_length,tls_cert_size,tls_cert_begin,tls_cert_end,tls_handshake_extensions_length,tls_ja3_hash
507,192.168.64.11,2.19.61.11,41,34776,443,0x0303,0x304,cmspreview-res.cloudinary.com,17.0,False,True,6.0,2,,0xc030,29,1,4.0,3,4146,2021-09-01 07:00:00 (UTC),2022-09-01 07:00:00 (UTC),34,579ccef312d18482fc42e2b822ca2430
506,192.168.64.11,2.19.61.11,11,34774,443,0x0303,0x304,cmspreview-res.cloudinary.com,17.0,False,True,6.0,2,,0xc030,29,1,4.0,3,4146,2021-09-01 07:00:00 (UTC),2022-09-01 07:00:00 (UTC),34,579ccef312d18482fc42e2b822ca2430
505,192.168.64.11,2.19.61.11,11,34772,443,0x0303,0x304,cmspreview-res.cloudinary.com,17.0,False,True,6.0,2,,0xc030,29,1,4.0,3,4146,2021-09-01 07:00:00 (UTC),2022-09-01 07:00:00 (UTC),34,579ccef312d18482fc42e2b822ca2430
504,192.168.64.11,2.19.61.11,11,34770,443,0x0303,0x304,cmspreview-res.cloudinary.com,17.0,False,True,6.0,2,,0xc030,29,1,4.0,3,4146,2021-09-01 07:00:00 (UTC),2022-09-01 07:00:00 (UTC),34,579ccef312d18482fc42e2b822ca2430
503,192.168.64.11,2.19.61.11,11,34768,443,0x0303,0x304,cmspreview-res.cloudinary.com,17.0,False,True,6.0,2,,0xc030,29,1,4.0,3,4146,2021-09-01 07:00:00 (UTC),2022-09-01 07:00:00 (UTC),34,579ccef312d18482fc42e2b822ca2430
502,192.168.64.11,2.19.61.11,11,34766,443,0x0303,0x304,cmspreview-res.cloudinary.com,17.0,False,True,6.0,2,,0xc030,29,1,4.0,3,4146,2021-09-01 07:00:00 (UTC),2022-09-01 07:00:00 (UTC),34,579ccef312d18482fc42e2b822ca2430
508,192.168.64.11,2.18.84.142,9,37642,443,0x0303,0x304,c.go-mpulse.net,17.0,False,True,6.0,2,,0xc02c,29,1,4.0,2,2470,2022-04-15 00:00:00 (UTC),2023-04-19 23:59:59 (UTC),40,579ccef312d18482fc42e2b822ca2430
509,192.168.64.11,2.18.84.142,5,37644,443,0x0303,0x304,c.go-mpulse.net,17.0,False,True,6.0,2,,0xc02c,29,1,4.0,2,2470,2022-04-15 00:00:00 (UTC),2023-04-19 23:59:59 (UTC),40,579ccef312d18482fc42e2b822ca2430
510,192.168.64.11,2.19.60.178,89,40106,443,0x0303,0x304,tags.tiqcdn.com,17.0,False,True,6.0,2,,0xc030,29,1,4.0,2,2985,2022-02-27 00:00:00 (UTC),2023-02-28 23:59:59 (UTC),34,579ccef312d18482fc42e2b822ca2430
511,192.168.64.11,34.250.172.3,6,49648,443,0x0303,0x304,dpm.demdex.net,17.0,False,True,6.0,2,,0xc02f,29,1,4.0,3,3911,2021-10-19 00:00:00 (UTC),2022-11-19 23:59:59 (UTC),13,579ccef312d18482fc42e2b822ca2430
512,192.168.64.11,216.58.212.232,18,43260,443,0x0304,0x304,www.googletagmanager.com,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
514,192.168.64.11,204.79.197.200,27,37418,443,0x0303,0x304,bat.bing.com,17.0,False,True,6.0,2,,0xc030,29,1,4.0,2,4800,2022-06-10 01:15:41 (UTC),2022-12-10 01:15:41 (UTC),26,579ccef312d18482fc42e2b822ca2430
516,192.168.64.11,199.232.56.84,12,36376,443,0x0304,0x304,s.pinimg.com,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
515,192.168.64.11,204.79.197.200,7,37420,443,0x0303,0x304,bat.bing.com,17.0,False,True,6.0,2,,0xc030,29,1,4.0,2,4800,2022-06-10 01:15:41 (UTC),2022-12-10 01:15:41 (UTC),26,579ccef312d18482fc42e2b822ca2430
518,192.168.64.11,104.17.209.240,94,55094,443,0x0304,0x304,zn6mcrij6xncfajof-adidastrial.siteintercept.qualtrics.com,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
517,192.168.64.11,3.123.106.50,8,35234,443,0x0303,0x304,ads.celtra.com,17.0,False,True,6.0,2,,0xc02f,29,1,4.0,4,4935,2022-02-09 00:00:00 (UTC),2023-03-10 23:59:59 (UTC),13,579ccef312d18482fc42e2b822ca2430
519,192.168.64.11,54.192.225.252,9,45642,443,0x0304,0x304,sc-static.net,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
520,192.168.64.11,5.150.170.1,10,53144,443,0x0303,0x304,pzapi-kg.com,17.0,False,True,6.0,2,,0xc02f,29,1,4.0,3,4576,2021-11-01 00:00:00 (UTC),2022-11-26 23:59:59 (UTC),17,579ccef312d18482fc42e2b822ca2430
525,192.168.64.11,172.67.20.158,15,37608,443,0x0304,0x304,cdn.quantummetric.com,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
513,192.168.64.11,69.43.132.198,10,36944,443,0x0303,0x304,www.res-x.com,17.0,False,True,6.0,2,,0xc030,29,1,4.0,2,3042,2021-12-28 00:00:00 (UTC),2023-01-08 23:59:59 (UTC),26,579ccef312d18482fc42e2b822ca2430
526,192.168.64.11,2.18.84.142,13,37678,443,0x0303,0x304,684dd329.akstat.io,17.0,False,True,6.0,2,,0xc02c,29,1,4.0,2,2470,2022-04-15 00:00:00 (UTC),2023-04-19 23:59:59 (UTC),40,579ccef312d18482fc42e2b822ca2430
524,192.168.64.11,34.234.56.81,15,52064,443,0x0303,0x304,10964987.collect.igodigital.com,17.0,False,True,6.0,2,,0xc02f,29,1,4.0,4,4973,2022-01-13 00:00:00 (UTC),2023-02-11 23:59:59 (UTC),26,579ccef312d18482fc42e2b822ca2430
523,192.168.64.11,34.234.56.81,10,52062,443,0x0303,0x304,10964987.collect.igodigital.com,17.0,False,True,6.0,2,,0xc02f,29,1,4.0,4,4973,2022-01-13 00:00:00 (UTC),2023-02-11 23:59:59 (UTC),26,579ccef312d18482fc42e2b822ca2430
522,192.168.64.11,34.234.56.81,10,52060,443,0x0303,0x304,10964987.collect.igodigital.com,17.0,False,True,6.0,2,,0xc02f,29,1,4.0,4,4973,2022-01-13 00:00:00 (UTC),2023-02-11 23:59:59 (UTC),26,579ccef312d18482fc42e2b822ca2430
521,192.168.64.11,34.234.56.81,9,52058,443,0x0303,0x304,10964987.collect.igodigital.com,17.0,False,True,6.0,2,,0xc02f,29,1,4.0,4,4973,2022-01-13 00:00:00 (UTC),2023-02-11 23:59:59 (UTC),26,579ccef312d18482fc42e2b822ca2430
527,192.168.64.11,160.8.20.232,12,38212,443,0x0303,0x304,www.contactus.adidas.com,17.0,False,True,6.0,2,,0xc030,29,1,4.0,2,3045,2021-07-05 11:56:13 (UTC),2022-07-14 11:56:13 (UTC),15,579ccef312d18482fc42e2b822ca2430
528,192.168.64.11,172.217.169.6,9,46650,443,0x0304,0x304,3226898.fls.doubleclick.net,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
529,192.168.64.11,172.217.169.6,19,46652,443,0x0304,0x304,3226898.fls.doubleclick.net,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
530,192.168.64.11,142.250.187.228,8,48162,443,0x0304,0x304,www.google.com,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
531,192.168.64.11,142.250.187.228,18,48164,443,0x0304,0x304,www.google.com,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
532,192.168.64.11,104.17.208.240,9,54254,443,0x0304,0x304,siteintercept.qualtrics.com,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
535,192.168.64.11,2.19.61.22,15,41378,443,0x0304,0x304,ct.pinterest.com,17.0,False,True,6.0,2,29,0x1302,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
536,192.168.64.11,2.19.61.22,11,41380,443,0x0304,0x304,ct.pinterest.com,17.0,False,True,6.0,2,29,0x1302,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
539,192.168.64.11,35.190.43.134,32,34120,443,0x0304,0x304,tr.snapchat.com,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
538,192.168.64.11,35.190.43.134,28,34118,443,0x0304,0x304,tr.snapchat.com,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
537,192.168.64.11,35.190.43.134,8,34116,443,0x0304,0x304,tr.snapchat.com,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
540,192.168.64.11,35.190.43.134,9,34122,443,0x0304,0x304,tr.snapchat.com,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
541,192.168.64.11,35.190.43.134,9,34124,443,0x0304,0x304,tr.snapchat.com,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
542,192.168.64.11,35.190.43.134,8,34126,443,0x0304,0x304,tr.snapchat.com,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
543,192.168.64.11,35.190.43.134,9,34128,443,0x0304,0x304,tr.snapchat.com,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
545,192.168.64.11,35.190.43.134,9,34132,443,0x0304,0x304,tr.snapchat.com,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
544,192.168.64.11,35.190.43.134,9,34130,443,0x0304,0x304,tr.snapchat.com,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
547,192.168.64.11,35.190.43.134,9,34136,443,0x0304,0x304,tr.snapchat.com,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
546,192.168.64.11,35.190.43.134,9,34134,443,0x0304,0x304,tr.snapchat.com,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
548,192.168.64.11,108.156.46.71,12,45276,443,0x0304,0x304,cache-ssl.celtra.com,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
550,192.168.64.11,34.254.119.178,16,53538,443,0x0303,0x304,collect-eu-west-1.tealiumiq.com,17.0,False,True,6.0,2,,0xc02f,29,1,4.0,4,4927,2021-09-23 00:00:00 (UTC),2022-10-21 23:59:59 (UTC),26,579ccef312d18482fc42e2b822ca2430
553,192.168.64.11,172.217.169.2,19,36906,443,0x0304,0x304,adservice.google.com,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
549,192.168.64.11,66.235.152.143,11,57852,443,0x0304,0x304,adidas.d3.sc.omtrdc.net,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
552,192.168.64.11,34.254.119.178,9,53542,443,0x0303,0x304,collect-eu-west-1.tealiumiq.com,17.0,False,True,6.0,2,,0xc02f,29,1,4.0,4,4927,2021-09-23 00:00:00 (UTC),2022-10-21 23:59:59 (UTC),26,579ccef312d18482fc42e2b822ca2430
551,192.168.64.11,172.217.169.2,9,36902,443,0x0304,0x304,adservice.google.com,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
554,192.168.64.11,34.234.56.81,9,52124,443,0x0303,0x304,nova.collect.igodigital.com,17.0,False,True,6.0,2,,0xc02f,29,1,4.0,4,4973,2022-01-13 00:00:00 (UTC),2023-02-11 23:59:59 (UTC),26,579ccef312d18482fc42e2b822ca2430
555,192.168.64.11,216.239.32.36,17,52738,443,0x0304,0x304,region1.google-analytics.com,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
556,192.168.64.11,52.28.49.226,7,40082,443,0x0303,0x304,celtraidentity.com,17.0,False,True,6.0,2,,0xc02f,29,1,4.0,4,4936,2021-11-12 00:00:00 (UTC),2022-12-10 23:59:59 (UTC),13,579ccef312d18482fc42e2b822ca2430
558,192.168.64.11,216.58.213.2,9,46378,443,0x0304,0x304,adservice.google.co.uk,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
557,192.168.64.11,216.58.213.2,15,46376,443,0x0304,0x304,adservice.google.co.uk,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
559,192.168.64.11,2.18.85.138,10,44992,443,0x0304,0x304,eu.qualtrics.com,17.0,False,True,6.0,2,29,0x1302,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
561,192.168.64.11,3.123.252.45,8,46784,443,0x0303,0x304,track.celtra.com,17.0,False,True,6.0,2,,0xc02f,29,1,4.0,4,4935,2022-02-09 00:00:00 (UTC),2023-03-10 23:59:59 (UTC),13,579ccef312d18482fc42e2b822ca2430
560,192.168.64.11,3.123.252.45,8,46782,443,0x0303,0x304,track.celtra.com,17.0,False,True,6.0,2,,0xc02f,29,1,4.0,4,4935,2022-02-09 00:00:00 (UTC),2023-03-10 23:59:59 (UTC),13,579ccef312d18482fc42e2b822ca2430
562,192.168.64.11,34.76.9.209,33,51334,443,0x0303,0x304,adidasgroup-app.quantummetric.com,17.0,False,True,6.0,2,,0xc02f,29,1,4.0,4,5669,2022-01-18 00:00:00 (UTC),2023-02-13 23:59:59 (UTC),34,579ccef312d18482fc42e2b822ca2430
563,192.168.64.11,35.205.136.23,17,47104,443,0x0303,0x304,adidasgroup-sync.quantummetric.com,17.0,False,True,6.0,2,,0xc02f,29,1,4.0,4,5669,2022-01-18 00:00:00 (UTC),2023-02-13 23:59:59 (UTC),34,579ccef312d18482fc42e2b822ca2430
564,192.168.64.11,157.240.221.15,6,33868,443,0x0304,0x304,ad.atdmt.com,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
565,192.168.64.11,157.240.221.15,15,33870,443,0x0304,0x304,ad.atdmt.com,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
568,192.168.64.11,96.16.109.143,6,42544,443,0x0304,0x304,p.teads.tv,17.0,False,True,6.0,2,29,0x1302,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
567,192.168.64.11,2.18.82.24,34,35118,443,0x0304,0x304,se.monetate.net,17.0,False,True,6.0,2,29,0x1302,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
566,192.168.64.11,157.240.221.16,34,60652,443,0x0304,0x304,connect.facebook.net,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
574,192.168.64.11,35.71.131.137,17,57440,443,0x0303,0x304,match.adsrvr.org,17.0,False,True,6.0,2,,0xc02f,29,1,4.0,2,2825,2022-03-31 20:37:50 (UTC),2023-05-02 20:37:49 (UTC),26,579ccef312d18482fc42e2b822ca2430
573,192.168.64.11,96.16.80.185,10,38028,443,0x0303,0x304,acdn.adnxs.com,17.0,False,True,6.0,2,,0xc030,29,1,4.0,2,3182,2021-12-10 00:00:00 (UTC),2022-12-09 23:59:59 (UTC),40,579ccef312d18482fc42e2b822ca2430
572,192.168.64.11,18.164.70.179,9,58948,443,0x0304,0x304,js.adsrvr.org,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
571,192.168.64.11,199.232.172.157,11,46956,443,0x0303,0x304,static.ads-twitter.com,17.0,False,True,6.0,2,,0xc02f,29,1,4.0,2,3015,2021-07-21 00:00:00 (UTC),2022-07-26 23:59:59 (UTC),38,579ccef312d18482fc42e2b822ca2430
570,192.168.64.11,142.250.179.238,18,56240,443,0x0304,0x304,www.google-analytics.com,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
569,192.168.64.11,96.16.109.143,10,42546,443,0x0304,0x304,p.teads.tv,17.0,False,True,6.0,2,29,0x1302,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
577,192.168.64.11,142.250.200.34,26,48062,443,0x0304,0x304,googleads.g.doubleclick.net,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
575,192.168.64.11,142.250.187.194,15,58396,443,0x0304,0x304,cm.g.doubleclick.net,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
579,192.168.64.11,142.250.200.34,9,48066,443,0x0304,0x304,googleads.g.doubleclick.net,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
578,192.168.64.11,142.250.200.34,9,48064,443,0x0304,0x304,googleads.g.doubleclick.net,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
581,192.168.64.11,142.250.200.34,9,48070,443,0x0304,0x304,googleads.g.doubleclick.net,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
580,192.168.64.11,142.250.200.34,9,48068,443,0x0304,0x304,googleads.g.doubleclick.net,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
582,192.168.64.11,142.250.200.34,9,48072,443,0x0304,0x304,googleads.g.doubleclick.net,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
576,192.168.64.11,66.235.152.143,13,57906,443,0x0304,0x304,adidas.d3.sc.omtrdc.net,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
583,192.168.64.11,85.222.146.188,51,46282,443,0x0303,0x304,adidas.my.salesforce.com,17.0,False,True,6.0,2,,0xc030,29,1,4.0,2,3004,2022-05-19 00:00:00 (UTC),2023-05-17 23:59:59 (UTC),15,579ccef312d18482fc42e2b822ca2430
584,192.168.64.11,66.235.152.143,8,57922,443,0x0304,0x304,adidas.d3.sc.omtrdc.net,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
585,192.168.64.11,66.235.152.143,9,57924,443,0x0304,0x304,adidas.d3.sc.omtrdc.net,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
586,192.168.64.11,3.33.220.150,4,53540,443,0x0303,0x304,insight.adsrvr.org,17.0,False,True,6.0,2,,0xc02f,29,1,4.0,2,2825,2022-03-31 20:37:50 (UTC),2023-05-02 20:37:49 (UTC),26,579ccef312d18482fc42e2b822ca2430
587,192.168.64.11,34.66.3.160,14,35162,443,0x0304,0x304,rl.quantummetric.com,17.0,False,True,6.0,2,29,0x1302,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
588,192.168.64.11,34.66.3.160,13,35164,443,0x0304,0x304,rl.quantummetric.com,17.0,False,True,6.0,2,29,0x1302,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
592,192.168.64.11,104.78.177.130,9,59120,443,0x0304,0x304,cm.teads.tv,17.0,False,True,6.0,2,29,0x1302,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
591,192.168.64.11,104.78.177.130,10,59118,443,0x0304,0x304,cm.teads.tv,17.0,False,True,6.0,2,29,0x1302,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
593,192.168.64.11,142.250.180.3,9,46570,443,0x0304,0x304,www.google.co.uk,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
594,192.168.64.11,142.250.180.3,9,46572,443,0x0304,0x304,www.google.co.uk,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
595,192.168.64.11,142.250.180.3,9,46574,443,0x0304,0x304,www.google.co.uk,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
596,192.168.64.11,142.250.180.3,39,46576,443,0x0304,0x304,www.google.co.uk,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
590,192.168.64.11,37.252.173.27,9,40146,443,0x0303,0x304,ib.adnxs.com,17.0,False,True,6.0,2,,0xc02b,29,1,4.0,2,2218,2022-02-11 00:00:00 (UTC),2023-03-14 23:59:59 (UTC),44,579ccef312d18482fc42e2b822ca2430
589,192.168.64.11,37.252.173.27,9,40144,443,0x0303,0x304,ib.adnxs.com,17.0,False,True,6.0,2,,0xc02b,29,1,4.0,2,2218,2022-02-11 00:00:00 (UTC),2023-03-14 23:59:59 (UTC),44,579ccef312d18482fc42e2b822ca2430
597,192.168.64.11,34.66.3.160,8,35182,443,0x0304,0x304,rl.quantummetric.com,17.0,False,True,6.0,2,29,0x1302,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
598,192.168.64.11,104.244.42.5,12,46766,443,0x0304,0x304,t.co,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
599,192.168.64.11,104.244.42.5,8,46768,443,0x0304,0x304,t.co,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
600,192.168.64.11,142.250.180.3,9,46584,443,0x0304,0x304,www.google.co.uk,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
601,192.168.64.11,142.250.180.3,8,46586,443,0x0304,0x304,www.google.co.uk,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
602,192.168.64.11,34.117.237.239,3,42592,443,,,,,,,,,,,,,,,,,,,
603,192.168.64.11,34.120.115.102,3,53244,443,,,,,,,,,,,,,,,,,,,
605,192.168.64.11,142.250.187.234,14,43170,443,0x0304,0x304,safebrowsing.googleapis.com,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,52,02aa4679df284f240695da144b70c288
604,192.168.64.11,160.8.241.59,10,50652,443,0x0303,0x304,e-com.secure.force.com,17.0,False,True,6.0,2,,0xc030,29,1,4.0,2,3483,2022-04-20 00:00:00 (UTC),2023-04-19 23:59:59 (UTC),19,579ccef312d18482fc42e2b822ca2430
606,192.168.64.11,160.8.241.59,8,50656,443,0x0303,0x304,e-com.secure.force.com,17.0,False,True,6.0,2,,0xc030,29,1,4.0,2,3483,2022-04-20 00:00:00 (UTC),2023-04-19 23:59:59 (UTC),19,579ccef312d18482fc42e2b822ca2430
608,192.168.64.11,104.244.42.131,11,33584,443,0x0304,0x304,analytics.twitter.com,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
607,192.168.64.11,104.244.42.131,9,33582,443,0x0304,0x304,analytics.twitter.com,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
610,192.168.64.11,157.240.221.35,15,44794,443,0x0304,0x304,www.facebook.com,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
612,192.168.64.11,104.120.141.53,20,43104,443,0x0304,0x304,t.teads.tv,17.0,False,True,6.0,2,29,0x1302,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
611,192.168.64.11,104.120.141.53,12,43102,443,0x0304,0x304,t.teads.tv,17.0,False,True,6.0,2,29,0x1302,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
609,192.168.64.11,52.213.34.91,12,55112,443,0x0303,0x304,f.monetate.net,17.0,False,True,6.0,2,,0xc02f,29,1,4.0,2,2894,2020-08-21 00:00:00 (UTC),2022-09-28 12:00:00 (UTC),19,579ccef312d18482fc42e2b822ca2430
613,192.168.64.11,66.102.1.155,15,46002,443,0x0304,0x304,stats.g.doubleclick.net,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
614,192.168.64.11,3.120.25.25,16,57428,443,0x0303,0x304,datacloud.tealiumiq.com,17.0,False,True,6.0,2,,0xc02f,29,1,4.0,4,4929,2021-09-24 00:00:00 (UTC),2022-10-23 23:59:59 (UTC),26,579ccef312d18482fc42e2b822ca2430
615,192.168.64.11,85.222.146.188,8,46342,443,0x0303,0x304,adidas.my.salesforce.com,17.0,False,True,6.0,2,,0xc030,29,1,4.0,2,3004,2022-05-19 00:00:00 (UTC),2023-05-17 23:59:59 (UTC),15,579ccef312d18482fc42e2b822ca2430
616,192.168.64.11,85.222.146.128,9,50382,443,0x0303,0x304,d.la1-c1-cdg.salesforceliveagent.com,17.0,False,True,6.0,2,,0xc030,29,1,4.0,2,3151,2021-10-22 00:00:00 (UTC),2022-10-17 23:59:59 (UTC),19,579ccef312d18482fc42e2b822ca2430
617,192.168.64.11,85.222.146.128,9,50384,443,0x0303,0x304,d.la1-c1-cdg.salesforceliveagent.com,17.0,False,True,6.0,2,,0xc030,29,1,4.0,2,3151,2021-10-22 00:00:00 (UTC),2022-10-17 23:59:59 (UTC),19,579ccef312d18482fc42e2b822ca2430
618,192.168.64.11,23.205.132.147,29,59550,443,0x0304,0x304,cdn-3.convertexperiments.com,17.0,False,True,6.0,2,29,0x1302,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
619,192.168.64.11,66.102.1.155,17,46014,443,0x0304,0x304,stats.g.doubleclick.net,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
621,192.168.64.11,142.250.187.228,9,38770,443,0x0303,0x303,www.google.com,14.0,False,True,4.0,,,0xc02b,,1,11.0,3,3987,2022-06-27 08:25:01 (UTC),2022-09-19 08:25:00 (UTC),28,fb0aa01abe9d8e4037eb3473ca6e2dca
623,192.168.64.11,108.138.232.42,89,45020,443,0x0303,0x303,www.amazon.co.uk,14.0,False,True,4.0,,,0xc02f,,1,11.0,3,4218,2022-01-24 00:00:00 (UTC),2023-01-13 23:59:59 (UTC),32,fb0aa01abe9d8e4037eb3473ca6e2dca
624,192.168.64.11,34.120.208.123,13,40570,443,,,,,,,,,,,,,,,,,,,
625,192.168.64.11,34.252.206.138,59,42318,443,0x0303,0x303,fls-eu.amazon.co.uk,14.0,False,True,4.0,,,0xc02f,,1,11.0,4,5182,2022-04-20 00:00:00 (UTC),2023-04-11 23:59:59 (UTC),26,fb0aa01abe9d8e4037eb3473ca6e2dca
626,192.168.64.11,199.232.141.16,45,46968,443,0x0303,0x303,m.media-amazon.com,14.0,False,True,4.0,,,0xc02f,,1,11.0,3,4325,2022-06-15 00:00:00 (UTC),2023-06-14 23:59:59 (UTC),38,fb0aa01abe9d8e4037eb3473ca6e2dca
