,stream_index,source_ip,dest_ip,pkt_count,tcp_src_port,tcp_dest_port,tls_version,tls_max_client_tls_version,tls_server_name,tls_cipher_suites_length,tls_is_heartbeat_present,tls_is_record_limit_extension_present,tls_supported_group_length,tls_key_share_length,tls_selected_group,tls_handshake_ciphersuite,tls_key_share_group,tls_ec_points_format_length,tls_sig_hash_alg_length,tls_cert_length,tls_cert_size,tls_cert_begin,tls_cert_end,tls_handshake_extensions_length,tls_ja3_hash,TOR
712,798,192.168.64.11,158.69.207.216,26,47952,9001,0x0303,0x303,www.y2tx7krzb.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,579.0,2022-03-14 00:00:00 (UTC),2022-12-07 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
713,799,192.168.64.11,23.250.14.98,38,44848,443,0x0303,0x303,www.ncymqfeemp.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,573.0,2022-06-26 00:00:00 (UTC),2022-07-21 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
714,800,192.168.64.11,85.195.208.19,19,54006,9001,0x0303,0x303,www.zvwizo7.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,591.0,2022-05-30 00:00:00 (UTC),2023-04-14 00:00:00 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
715,801,192.168.64.11,158.69.207.216,13,48304,9001,0x0303,0x303,www.mh32iv3bl.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,579.0,2022-03-14 00:00:00 (UTC),2022-12-07 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
716,802,192.168.64.11,85.195.208.19,32,53700,9001,0x0303,0x303,www.lfkn5tns7lv.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,591.0,2022-05-30 00:00:00 (UTC),2023-04-14 00:00:00 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
717,803,192.168.64.11,23.250.14.98,14,44552,443,0x0303,0x303,www.v3defcud3xzpjdbmienjvnu5c.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,573.0,2022-06-26 00:00:00 (UTC),2022-07-21 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
718,804,192.168.64.11,158.69.207.216,25,48006,9001,0x0303,0x303,www.kkgssuop2a6kua4fh74ls7os.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,579.0,2022-03-14 00:00:00 (UTC),2022-12-07 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
719,805,192.168.64.11,23.250.14.98,39,44566,443,0x0303,0x303,www.od6q6j3sygtafaednye.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,573.0,2022-06-26 00:00:00 (UTC),2022-07-21 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
720,806,192.168.64.11,158.69.207.216,14,48020,9001,0x0303,0x303,www.oefrpzib6mne6dnggadz.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,579.0,2022-03-14 00:00:00 (UTC),2022-12-07 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
721,807,192.168.64.11,85.195.208.19,19,53726,9001,0x0303,0x303,www.f3h2yjdi7r6vodfcrh7.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,591.0,2022-05-30 00:00:00 (UTC),2023-04-14 00:00:00 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
722,808,192.168.64.11,85.195.208.19,31,53984,9001,0x0303,0x303,www.7sa3pzo2gircprxj5gvahuc.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,591.0,2022-05-30 00:00:00 (UTC),2023-04-14 00:00:00 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
723,809,192.168.64.11,23.250.14.98,31,44836,443,0x0303,0x303,www.245xvetgvy2edqt.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,573.0,2022-06-26 00:00:00 (UTC),2022-07-21 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
724,810,192.168.64.11,85.195.208.19,33,53732,9001,0x0303,0x303,www.rmre4decxjenlm2lkbc.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,591.0,2022-05-30 00:00:00 (UTC),2023-04-14 00:00:00 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
725,811,192.168.64.11,23.250.14.98,13,44590,443,0x0303,0x303,www.kj6wkgx6.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,573.0,2022-06-26 00:00:00 (UTC),2022-07-21 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
726,812,192.168.64.11,158.69.207.216,25,48038,9001,0x0303,0x303,www.d7ha5nbbdkpkhablj7l5ir5qy.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,579.0,2022-03-14 00:00:00 (UTC),2022-12-07 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
727,813,192.168.64.11,158.69.207.216,35,48216,9001,0x0303,0x303,www.cdpcrmces6odg6yugzly.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,579.0,2022-03-14 00:00:00 (UTC),2022-12-07 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
728,814,192.168.64.11,85.195.208.19,20,53928,9001,0x0303,0x303,www.whro5oeqc3ua2hub.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,591.0,2022-05-30 00:00:00 (UTC),2023-04-14 00:00:00 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
729,815,192.168.64.11,23.250.14.98,19,44780,443,0x0303,0x303,www.koelxa33iby3wibj3s3ip.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,573.0,2022-06-26 00:00:00 (UTC),2022-07-21 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
730,816,192.168.64.11,85.195.208.19,27,53824,9001,0x0303,0x303,www.twrw34.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,591.0,2022-05-30 00:00:00 (UTC),2023-04-14 00:00:00 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
731,817,192.168.64.11,158.69.207.216,31,48126,9001,0x0303,0x303,www.qohn3.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,579.0,2022-03-14 00:00:00 (UTC),2022-12-07 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
732,818,192.168.64.11,23.250.14.98,13,44684,443,0x0303,0x303,www.tykjw3zdjr3smcrep2gavqkn.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,573.0,2022-06-26 00:00:00 (UTC),2022-07-21 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
733,819,192.168.64.11,85.195.208.19,32,53808,9001,0x0303,0x303,www.zsvaiir4f2qkbfknroyrv.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,591.0,2022-05-30 00:00:00 (UTC),2023-04-14 00:00:00 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
734,820,192.168.64.11,23.250.14.98,14,44664,443,0x0303,0x303,www.rkk4x.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,573.0,2022-06-26 00:00:00 (UTC),2022-07-21 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
735,821,192.168.64.11,158.69.207.216,25,48114,9001,0x0303,0x303,www.bgaxshx3xme.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,579.0,2022-03-14 00:00:00 (UTC),2022-12-07 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
736,822,192.168.64.11,158.69.207.216,32,48184,9001,0x0303,0x303,www.3dk2cqxqj7iq.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,579.0,2022-03-14 00:00:00 (UTC),2022-12-07 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
737,823,192.168.64.11,23.250.14.98,25,44740,443,0x0303,0x303,www.sjh5nuy76w3nx.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,573.0,2022-06-26 00:00:00 (UTC),2022-07-21 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
738,824,192.168.64.11,85.195.208.19,14,53898,9001,0x0303,0x303,www.77yolfpu45tv2.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,591.0,2022-05-30 00:00:00 (UTC),2023-04-14 00:00:00 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
739,825,192.168.64.11,23.250.14.98,18,44470,443,0x0303,0x303,www.budae2riuidco3.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,573.0,2022-06-26 00:00:00 (UTC),2022-07-21 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
740,826,192.168.64.11,85.195.208.19,44,53624,9001,0x0303,0x303,www.en7zftv73d.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,591.0,2022-05-30 00:00:00 (UTC),2023-04-14 00:00:00 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
741,827,192.168.64.11,158.69.207.216,13,47928,9001,0x0303,0x303,www.tumcjxaaouxrklbdqiw6.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,579.0,2022-03-14 00:00:00 (UTC),2022-12-07 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
742,828,192.168.64.11,23.250.14.98,29,44644,443,0x0303,0x303,www.xptt4uot6cvuvhdvo.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,573.0,2022-06-26 00:00:00 (UTC),2022-07-21 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
743,829,192.168.64.11,85.195.208.19,31,53796,9001,0x0303,0x303,www.sexdk.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,591.0,2022-05-30 00:00:00 (UTC),2023-04-14 00:00:00 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
744,830,192.168.64.11,23.250.14.98,20,44488,443,0x0303,0x303,www.ovbilapgr.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,573.0,2022-06-26 00:00:00 (UTC),2022-07-21 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
745,831,192.168.64.11,158.69.207.216,19,47936,9001,0x0303,0x303,www.cai7cnjxhhue7w5w4.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,579.0,2022-03-14 00:00:00 (UTC),2022-12-07 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
746,832,192.168.64.11,85.195.208.19,18,53648,9001,0x0303,0x303,www.7hh3rbeo4ktoni2ha2oylm.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,591.0,2022-05-30 00:00:00 (UTC),2023-04-14 00:00:00 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
747,833,192.168.64.11,172.106.112.42,30,60316,443,0x0303,0x303,www.ysxfa6actal6.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,585.0,2022-06-11 00:00:00 (UTC),2023-01-17 00:00:00 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
748,834,192.168.64.11,95.216.33.58,31,42448,443,0x0303,0x303,www.jlwbt4ffofppp3zt7tfoxiqs.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,580.0,2022-02-13 00:00:00 (UTC),2022-10-08 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
749,835,192.168.64.11,95.216.33.58,29,42282,443,0x0303,0x303,www.snxtzc.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,580.0,2022-02-13 00:00:00 (UTC),2022-10-08 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
750,836,192.168.64.11,172.106.112.42,31,60154,443,0x0303,0x303,www.ei7ni.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,585.0,2022-06-11 00:00:00 (UTC),2023-01-17 00:00:00 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
751,837,192.168.64.11,95.216.33.58,36,42416,443,0x0303,0x303,www.lrojhfildf.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,580.0,2022-02-13 00:00:00 (UTC),2022-10-08 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
752,838,192.168.64.11,172.106.112.42,31,60288,443,0x0303,0x303,www.oyvxby6p7pg.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,585.0,2022-06-11 00:00:00 (UTC),2023-01-17 00:00:00 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
753,839,192.168.64.11,172.106.112.42,38,60090,443,0x0303,0x303,www.ltwtnzjaj.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,585.0,2022-06-11 00:00:00 (UTC),2023-01-17 00:00:00 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
754,840,192.168.64.11,95.216.33.58,19,42222,443,0x0303,0x303,www.nbot4jrlxmswm.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,580.0,2022-02-13 00:00:00 (UTC),2022-10-08 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
755,841,192.168.64.11,185.14.30.57,13,55838,9001,0x0303,0x303,www.xonwm2zg453nft4efjfl.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,588.0,2022-05-03 00:00:00 (UTC),2022-10-19 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
756,842,192.168.64.11,95.216.33.58,50,42356,443,0x0303,0x303,www.4ubxyh5z6c5g3k3.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,580.0,2022-02-13 00:00:00 (UTC),2022-10-08 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
757,843,192.168.64.11,185.14.30.57,13,55972,9001,0x0303,0x303,www.t6727blpucbqloqeqzhex3.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,588.0,2022-05-03 00:00:00 (UTC),2022-10-19 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
758,844,192.168.64.11,185.14.30.57,19,56098,9001,0x0303,0x303,www.a7hinmq4taraykrolrv.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,588.0,2022-05-03 00:00:00 (UTC),2022-10-19 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
759,845,192.168.64.11,95.216.33.58,14,42496,443,0x0303,0x303,www.rmfrau.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,580.0,2022-02-13 00:00:00 (UTC),2022-10-08 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
760,846,192.168.64.11,172.106.112.42,19,60370,443,0x0303,0x303,www.oyfbsgysnfnpibacr2tmadde.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,585.0,2022-06-11 00:00:00 (UTC),2023-01-17 00:00:00 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
761,847,192.168.64.11,95.216.33.58,17,42386,443,0x0303,0x303,www.wmg3bhul.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,580.0,2022-02-13 00:00:00 (UTC),2022-10-08 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
762,848,192.168.64.11,172.106.112.42,24,60258,443,0x0303,0x303,www.73qlzxatkpbvnwpjlrflqy.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,585.0,2022-06-11 00:00:00 (UTC),2023-01-17 00:00:00 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
763,849,192.168.64.11,185.14.30.57,13,56004,9001,0x0303,0x303,www.cp2lkw7ds63rbfdgjb2b54.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,588.0,2022-05-03 00:00:00 (UTC),2022-10-19 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
764,850,192.168.64.11,172.106.112.42,36,60330,443,0x0303,0x303,www.6k4tu563fxo3fni6zvr6yjfa.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,585.0,2022-06-11 00:00:00 (UTC),2023-01-17 00:00:00 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
765,851,192.168.64.11,185.14.30.57,25,56070,9001,0x0303,0x303,www.b6p34rzakwd3zqjcb6dbe3jm.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,588.0,2022-05-03 00:00:00 (UTC),2022-10-19 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
766,852,192.168.64.11,95.216.33.58,32,42204,443,0x0303,0x303,www.up7pxyghvcekzwne4dxzbu4.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,580.0,2022-02-13 00:00:00 (UTC),2022-10-08 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
767,853,192.168.64.11,172.106.112.42,25,60076,443,0x0303,0x303,www.qffpfmfbvuszipovzmnnwl.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,585.0,2022-06-11 00:00:00 (UTC),2023-01-17 00:00:00 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
768,854,192.168.64.11,185.14.30.57,13,55822,9001,0x0303,0x303,www.dgj6cgmrke.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,588.0,2022-05-03 00:00:00 (UTC),2022-10-19 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
769,855,192.168.64.11,172.106.112.42,35,60120,443,0x0303,0x303,www.vieuewg.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,585.0,2022-06-11 00:00:00 (UTC),2023-01-17 00:00:00 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
770,856,192.168.64.11,185.14.30.57,25,55860,9001,0x0303,0x303,www.siimxbtcewpe.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,588.0,2022-05-03 00:00:00 (UTC),2022-10-19 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
771,857,192.168.64.11,95.216.33.58,13,42260,443,0x0303,0x303,www.q6la2z76hxt5dj6mwd5o6zam.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,580.0,2022-02-13 00:00:00 (UTC),2022-10-08 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
772,858,192.168.64.11,95.216.33.58,42,42312,443,0x0303,0x303,www.d7twsrmwcwebdzvfnulb6ymv.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,580.0,2022-02-13 00:00:00 (UTC),2022-10-08 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
773,859,192.168.64.11,172.106.112.42,13,60190,443,0x0303,0x303,www.gp5kcdjwv5xzzeziuan.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,585.0,2022-06-11 00:00:00 (UTC),2023-01-17 00:00:00 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
774,860,192.168.64.11,185.14.30.57,13,55930,9001,0x0303,0x303,www.komno5ar66cch2lwcfyr7ec.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,588.0,2022-05-03 00:00:00 (UTC),2022-10-19 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
775,861,192.168.64.11,185.14.30.57,37,55764,9001,0x0303,0x303,www.fqhxbpna.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,588.0,2022-05-03 00:00:00 (UTC),2022-10-19 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
776,862,192.168.64.11,172.106.112.42,19,60032,443,0x0303,0x303,www.antac.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,585.0,2022-06-11 00:00:00 (UTC),2023-01-17 00:00:00 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
777,863,192.168.64.11,95.216.33.58,13,42166,443,0x0303,0x303,www.k4woe.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,580.0,2022-02-13 00:00:00 (UTC),2022-10-08 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
778,864,192.168.64.11,95.216.33.58,24,42474,443,0x0303,0x303,www.nlufrv6.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,580.0,2022-02-13 00:00:00 (UTC),2022-10-08 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
779,865,192.168.64.11,185.14.30.57,25,56084,9001,0x0303,0x303,www.ueaz6advek.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,588.0,2022-05-03 00:00:00 (UTC),2022-10-19 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
780,866,192.168.64.11,172.106.112.42,23,60354,443,0x0303,0x303,www.ir45tsg5jigt.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,585.0,2022-06-11 00:00:00 (UTC),2023-01-17 00:00:00 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
781,867,192.168.64.11,185.14.30.57,27,55874,9001,0x0303,0x303,www.bwdf.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,588.0,2022-05-03 00:00:00 (UTC),2022-10-19 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
782,868,192.168.64.11,95.216.33.58,13,42272,443,0x0303,0x303,www.2d252jqljhar5.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,580.0,2022-02-13 00:00:00 (UTC),2022-10-08 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
783,869,192.168.64.11,172.106.112.42,20,60146,443,0x0303,0x303,www.6y6hg5fu6l5k6kiu2b.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,585.0,2022-06-11 00:00:00 (UTC),2023-01-17 00:00:00 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
784,870,192.168.64.11,185.14.30.57,32,56114,9001,0x0303,0x303,www.bfs2.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,588.0,2022-05-03 00:00:00 (UTC),2022-10-19 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
785,871,192.168.64.11,172.106.112.42,19,60378,443,0x0303,0x303,www.hjmk27v462j5w.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,585.0,2022-06-11 00:00:00 (UTC),2023-01-17 00:00:00 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
786,872,192.168.64.11,95.216.33.58,20,42516,443,0x0303,0x303,www.r3f36.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,580.0,2022-02-13 00:00:00 (UTC),2022-10-08 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
787,873,192.168.64.11,172.106.112.42,26,60058,443,0x0303,0x303,www.igk4dzgpxw23hvspkv7zph.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,585.0,2022-06-11 00:00:00 (UTC),2023-01-17 00:00:00 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
788,874,192.168.64.11,95.216.33.58,14,42190,443,0x0303,0x303,www.vo6pmzxmofagadhu.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,580.0,2022-02-13 00:00:00 (UTC),2022-10-08 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
789,875,192.168.64.11,185.14.30.57,31,55806,9001,0x0303,0x303,www.exxbyl5xxneb3a.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,588.0,2022-05-03 00:00:00 (UTC),2022-10-19 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
790,876,192.168.64.11,172.106.112.42,48,60106,443,0x0303,0x303,www.zqwkkrggta5odtshm.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,585.0,2022-06-11 00:00:00 (UTC),2023-01-17 00:00:00 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
791,877,192.168.64.11,95.216.33.58,13,42244,443,0x0303,0x303,www.5g7fki7cumvx6ytmg72i722.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,580.0,2022-02-13 00:00:00 (UTC),2022-10-08 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
792,878,192.168.64.11,185.14.30.57,25,55950,9001,0x0303,0x303,www.6zirhxf5kxq6fvkma5jxxlh57.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,588.0,2022-05-03 00:00:00 (UTC),2022-10-19 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
793,879,192.168.64.11,172.106.112.42,37,60220,443,0x0303,0x303,www.lg3zj.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,585.0,2022-06-11 00:00:00 (UTC),2023-01-17 00:00:00 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
794,880,192.168.64.11,172.106.112.42,36,60166,443,0x0303,0x303,www.vwsmmli4vovkqps7gqa.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,585.0,2022-06-11 00:00:00 (UTC),2023-01-17 00:00:00 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
795,881,192.168.64.11,95.216.33.58,20,42298,443,0x0303,0x303,www.7wycqd.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,580.0,2022-02-13 00:00:00 (UTC),2022-10-08 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
796,882,192.168.64.11,185.14.30.57,13,55914,9001,0x0303,0x303,www.awxhb23z.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,588.0,2022-05-03 00:00:00 (UTC),2022-10-19 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
797,883,192.168.64.11,185.14.30.57,26,56038,9001,0x0303,0x303,www.oomlvy6r27hb.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,588.0,2022-05-03 00:00:00 (UTC),2022-10-19 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
798,884,192.168.64.11,172.106.112.42,31,60302,443,0x0303,0x303,www.gs5a.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,585.0,2022-06-11 00:00:00 (UTC),2023-01-17 00:00:00 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
799,885,192.168.64.11,95.216.33.58,13,42440,443,0x0303,0x303,www.kfs2o2ym3paob5.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,580.0,2022-02-13 00:00:00 (UTC),2022-10-08 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
800,886,192.168.64.11,185.14.30.57,21,55978,9001,0x0303,0x303,www.hg2mh7dkixrji5s4akq.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,588.0,2022-05-03 00:00:00 (UTC),2022-10-19 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
801,887,192.168.64.11,172.106.112.42,30,60246,443,0x0303,0x303,www.lo2luruytwzjfkbvn.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,585.0,2022-06-11 00:00:00 (UTC),2023-01-17 00:00:00 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
802,888,192.168.64.11,95.216.33.58,25,42380,443,0x0303,0x303,www.cnj2p.com,14.0,True,False,13.0,,,0xc030,,3.0,15.0,1.0,580.0,2022-02-13 00:00:00 (UTC),2022-10-08 23:59:59 (UTC),13.0,83d60721ecc423892660e275acc4dffd,1
