stream_index,source_ip,dest_ip,pkt_count,tcp_src_port,tcp_dest_port,tls_version,tls_max_client_tls_version,tls_server_name,tls_cipher_suites_length,tls_is_heartbeat_present,tls_is_record_limit_extension_present,tls_supported_group_length,tls_key_share_length,tls_selected_group,tls_handshake_ciphersuite,tls_key_share_group,tls_ec_points_format_length,tls_sig_hash_alg_length,tls_cert_length,tls_cert_size,tls_cert_begin,tls_cert_end,tls_handshake_extensions_length,tls_ja3_hash
439,192.168.64.11,142.250.179.238,18,56240,443,0x0304,0x304,www.google-analytics.com,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
438,192.168.64.11,96.16.109.143,10,42546,443,0x0304,0x304,p.teads.tv,17.0,False,True,6.0,2,29,0x1302,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
446,192.168.64.11,142.250.200.34,26,48062,443,0x0304,0x304,googleads.g.doubleclick.net,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
444,192.168.64.11,142.250.187.194,15,58396,443,0x0304,0x304,cm.g.doubleclick.net,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
448,192.168.64.11,142.250.200.34,9,48066,443,0x0304,0x304,googleads.g.doubleclick.net,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
447,192.168.64.11,142.250.200.34,9,48064,443,0x0304,0x304,googleads.g.doubleclick.net,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
450,192.168.64.11,142.250.200.34,9,48070,443,0x0304,0x304,googleads.g.doubleclick.net,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
449,192.168.64.11,142.250.200.34,9,48068,443,0x0304,0x304,googleads.g.doubleclick.net,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
451,192.168.64.11,142.250.200.34,9,48072,443,0x0304,0x304,googleads.g.doubleclick.net,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
445,192.168.64.11,66.235.152.143,13,57906,443,0x0304,0x304,adidas.d3.sc.omtrdc.net,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
452,192.168.64.11,85.222.146.188,51,46282,443,0x0303,0x304,adidas.my.salesforce.com,17.0,False,True,6.0,2,,0xc030,29,1,4.0,2,3004,2022-05-19 00:00:00 (UTC),2023-05-17 23:59:59 (UTC),15,579ccef312d18482fc42e2b822ca2430
453,192.168.64.11,66.235.152.143,8,57922,443,0x0304,0x304,adidas.d3.sc.omtrdc.net,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
454,192.168.64.11,66.235.152.143,9,57924,443,0x0304,0x304,adidas.d3.sc.omtrdc.net,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
455,192.168.64.11,3.33.220.150,4,53540,443,0x0303,0x304,insight.adsrvr.org,17.0,False,True,6.0,2,,0xc02f,29,1,4.0,2,2825,2022-03-31 20:37:50 (UTC),2023-05-02 20:37:49 (UTC),26,579ccef312d18482fc42e2b822ca2430
456,192.168.64.11,34.66.3.160,14,35162,443,0x0304,0x304,rl.quantummetric.com,17.0,False,True,6.0,2,29,0x1302,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
457,192.168.64.11,34.66.3.160,13,35164,443,0x0304,0x304,rl.quantummetric.com,17.0,False,True,6.0,2,29,0x1302,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
461,192.168.64.11,104.78.177.130,9,59120,443,0x0304,0x304,cm.teads.tv,17.0,False,True,6.0,2,29,0x1302,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
460,192.168.64.11,104.78.177.130,10,59118,443,0x0304,0x304,cm.teads.tv,17.0,False,True,6.0,2,29,0x1302,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
462,192.168.64.11,142.250.180.3,9,46570,443,0x0304,0x304,www.google.co.uk,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
463,192.168.64.11,142.250.180.3,9,46572,443,0x0304,0x304,www.google.co.uk,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
464,192.168.64.11,142.250.180.3,9,46574,443,0x0304,0x304,www.google.co.uk,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
465,192.168.64.11,142.250.180.3,39,46576,443,0x0304,0x304,www.google.co.uk,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
459,192.168.64.11,37.252.173.27,9,40146,443,0x0303,0x304,ib.adnxs.com,17.0,False,True,6.0,2,,0xc02b,29,1,4.0,2,2218,2022-02-11 00:00:00 (UTC),2023-03-14 23:59:59 (UTC),44,579ccef312d18482fc42e2b822ca2430
458,192.168.64.11,37.252.173.27,9,40144,443,0x0303,0x304,ib.adnxs.com,17.0,False,True,6.0,2,,0xc02b,29,1,4.0,2,2218,2022-02-11 00:00:00 (UTC),2023-03-14 23:59:59 (UTC),44,579ccef312d18482fc42e2b822ca2430
466,192.168.64.11,34.66.3.160,8,35182,443,0x0304,0x304,rl.quantummetric.com,17.0,False,True,6.0,2,29,0x1302,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
467,192.168.64.11,104.244.42.5,12,46766,443,0x0304,0x304,t.co,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
468,192.168.64.11,104.244.42.5,8,46768,443,0x0304,0x304,t.co,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
469,192.168.64.11,142.250.180.3,9,46584,443,0x0304,0x304,www.google.co.uk,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
470,192.168.64.11,142.250.180.3,8,46586,443,0x0304,0x304,www.google.co.uk,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
471,192.168.64.11,34.117.237.239,3,42592,443,,,,,,,,,,,,,,,,,,,
472,192.168.64.11,34.120.115.102,3,53244,443,,,,,,,,,,,,,,,,,,,
474,192.168.64.11,142.250.187.234,14,43170,443,0x0304,0x304,safebrowsing.googleapis.com,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,52,02aa4679df284f240695da144b70c288
473,192.168.64.11,160.8.241.59,10,50652,443,0x0303,0x304,e-com.secure.force.com,17.0,False,True,6.0,2,,0xc030,29,1,4.0,2,3483,2022-04-20 00:00:00 (UTC),2023-04-19 23:59:59 (UTC),19,579ccef312d18482fc42e2b822ca2430
475,192.168.64.11,160.8.241.59,8,50656,443,0x0303,0x304,e-com.secure.force.com,17.0,False,True,6.0,2,,0xc030,29,1,4.0,2,3483,2022-04-20 00:00:00 (UTC),2023-04-19 23:59:59 (UTC),19,579ccef312d18482fc42e2b822ca2430
477,192.168.64.11,104.244.42.131,11,33584,443,0x0304,0x304,analytics.twitter.com,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
476,192.168.64.11,104.244.42.131,9,33582,443,0x0304,0x304,analytics.twitter.com,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
479,192.168.64.11,157.240.221.35,15,44794,443,0x0304,0x304,www.facebook.com,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
481,192.168.64.11,104.120.141.53,20,43104,443,0x0304,0x304,t.teads.tv,17.0,False,True,6.0,2,29,0x1302,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
480,192.168.64.11,104.120.141.53,12,43102,443,0x0304,0x304,t.teads.tv,17.0,False,True,6.0,2,29,0x1302,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
478,192.168.64.11,52.213.34.91,12,55112,443,0x0303,0x304,f.monetate.net,17.0,False,True,6.0,2,,0xc02f,29,1,4.0,2,2894,2020-08-21 00:00:00 (UTC),2022-09-28 12:00:00 (UTC),19,579ccef312d18482fc42e2b822ca2430
482,192.168.64.11,66.102.1.155,15,46002,443,0x0304,0x304,stats.g.doubleclick.net,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
483,192.168.64.11,3.120.25.25,16,57428,443,0x0303,0x304,datacloud.tealiumiq.com,17.0,False,True,6.0,2,,0xc02f,29,1,4.0,4,4929,2021-09-24 00:00:00 (UTC),2022-10-23 23:59:59 (UTC),26,579ccef312d18482fc42e2b822ca2430
484,192.168.64.11,85.222.146.188,8,46342,443,0x0303,0x304,adidas.my.salesforce.com,17.0,False,True,6.0,2,,0xc030,29,1,4.0,2,3004,2022-05-19 00:00:00 (UTC),2023-05-17 23:59:59 (UTC),15,579ccef312d18482fc42e2b822ca2430
485,192.168.64.11,85.222.146.128,9,50382,443,0x0303,0x304,d.la1-c1-cdg.salesforceliveagent.com,17.0,False,True,6.0,2,,0xc030,29,1,4.0,2,3151,2021-10-22 00:00:00 (UTC),2022-10-17 23:59:59 (UTC),19,579ccef312d18482fc42e2b822ca2430
486,192.168.64.11,85.222.146.128,9,50384,443,0x0303,0x304,d.la1-c1-cdg.salesforceliveagent.com,17.0,False,True,6.0,2,,0xc030,29,1,4.0,2,3151,2021-10-22 00:00:00 (UTC),2022-10-17 23:59:59 (UTC),19,579ccef312d18482fc42e2b822ca2430
487,192.168.64.11,23.205.132.147,29,59550,443,0x0304,0x304,cdn-3.convertexperiments.com,17.0,False,True,6.0,2,29,0x1302,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
488,192.168.64.11,66.102.1.155,17,46014,443,0x0304,0x304,stats.g.doubleclick.net,17.0,False,True,6.0,2,29,0x1301,29,1,4.0,,,,,46,579ccef312d18482fc42e2b822ca2430
490,192.168.64.11,142.250.187.228,9,38770,443,0x0303,0x303,www.google.com,14.0,False,True,4.0,,,0xc02b,,1,11.0,3,3987,2022-06-27 08:25:01 (UTC),2022-09-19 08:25:00 (UTC),28,fb0aa01abe9d8e4037eb3473ca6e2dca
492,192.168.64.11,108.138.232.42,89,45020,443,0x0303,0x303,www.amazon.co.uk,14.0,False,True,4.0,,,0xc02f,,1,11.0,3,4218,2022-01-24 00:00:00 (UTC),2023-01-13 23:59:59 (UTC),32,fb0aa01abe9d8e4037eb3473ca6e2dca
493,192.168.64.11,34.120.208.123,13,40570,443,,,,,,,,,,,,,,,,,,,
494,192.168.64.11,34.252.206.138,59,42318,443,0x0303,0x303,fls-eu.amazon.co.uk,14.0,False,True,4.0,,,0xc02f,,1,11.0,4,5182,2022-04-20 00:00:00 (UTC),2023-04-11 23:59:59 (UTC),26,fb0aa01abe9d8e4037eb3473ca6e2dca
495,192.168.64.11,199.232.141.16,45,46968,443,0x0303,0x303,m.media-amazon.com,14.0,False,True,4.0,,,0xc02f,,1,11.0,3,4325,2022-06-15 00:00:00 (UTC),2023-06-14 23:59:59 (UTC),38,fb0aa01abe9d8e4037eb3473ca6e2dca
496,192.168.64.11,199.232.141.16,244,46970,443,0x0303,0x303,images-eu.ssl-images-amazon.com,14.0,False,True,4.0,,,0xc02f,,1,11.0,3,4325,2022-06-15 00:00:00 (UTC),2023-06-14 23:59:59 (UTC),38,fb0aa01abe9d8e4037eb3473ca6e2dca
497,192.168.64.11,199.232.141.16,4,46972,443,0x0303,0x303,m.media-amazon.com,14.0,False,True,4.0,,,0xc02f,,1,11.0,3,4325,2022-06-15 00:00:00 (UTC),2023-06-14 23:59:59 (UTC),38,fb0aa01abe9d8e4037eb3473ca6e2dca
498,192.168.64.11,199.232.141.16,10,46974,443,0x0303,0x303,images-eu.ssl-images-amazon.com,14.0,False,True,4.0,,,0xc02f,,1,11.0,3,4325,2022-06-15 00:00:00 (UTC),2023-06-14 23:59:59 (UTC),38,fb0aa01abe9d8e4037eb3473ca6e2dca
501,192.168.64.11,199.232.141.16,10,46980,443,0x0303,0x303,images-eu.ssl-images-amazon.com,14.0,False,True,4.0,,,0xc02f,,1,11.0,3,4325,2022-06-15 00:00:00 (UTC),2023-06-14 23:59:59 (UTC),38,fb0aa01abe9d8e4037eb3473ca6e2dca
503,192.168.64.11,199.232.141.16,9,46984,443,0x0303,0x303,m.media-amazon.com,14.0,False,True,4.0,,,0xc02f,,1,11.0,3,4325,2022-06-15 00:00:00 (UTC),2023-06-14 23:59:59 (UTC),38,fb0aa01abe9d8e4037eb3473ca6e2dca
504,192.168.64.11,199.232.141.16,10,46986,443,0x0303,0x303,images-eu.ssl-images-amazon.com,14.0,False,True,4.0,,,0xc02f,,1,11.0,3,4325,2022-06-15 00:00:00 (UTC),2023-06-14 23:59:59 (UTC),38,fb0aa01abe9d8e4037eb3473ca6e2dca
505,192.168.64.11,199.232.141.16,9,46988,443,0x0303,0x303,images-eu.ssl-images-amazon.com,14.0,False,True,4.0,,,0xc02f,,1,11.0,3,4325,2022-06-15 00:00:00 (UTC),2023-06-14 23:59:59 (UTC),38,fb0aa01abe9d8e4037eb3473ca6e2dca
510,192.168.64.11,199.232.141.16,10,46998,443,0x0303,0x303,m.media-amazon.com,14.0,False,True,4.0,,,0xc02f,,1,11.0,3,4325,2022-06-15 00:00:00 (UTC),2023-06-14 23:59:59 (UTC),38,fb0aa01abe9d8e4037eb3473ca6e2dca
511,192.168.64.11,199.232.141.16,10,47000,443,0x0303,0x303,images-eu.ssl-images-amazon.com,14.0,False,True,4.0,,,0xc02f,,1,11.0,3,4325,2022-06-15 00:00:00 (UTC),2023-06-14 23:59:59 (UTC),38,fb0aa01abe9d8e4037eb3473ca6e2dca
512,192.168.64.11,142.250.187.234,17,37662,443,0x0303,0x303,safebrowsing.googleapis.com,14.0,False,True,4.0,,,0xc02b,,1,11.0,3,4383,2022-06-27 08:23:58 (UTC),2022-09-19 08:23:57 (UTC),28,fb0aa01abe9d8e4037eb3473ca6e2dca
515,192.168.64.11,142.250.187.234,14,37668,443,0x0303,0x303,safebrowsing.googleapis.com,14.0,False,True,4.0,,,0xc02b,,1,11.0,,,,,24,fbcc1d86f1211d29dca4858f89e44997
516,192.168.64.11,142.250.187.234,14,37670,443,0x0303,0x303,safebrowsing.googleapis.com,14.0,False,True,4.0,,,0xc02b,,1,11.0,,,,,24,fbcc1d86f1211d29dca4858f89e44997
517,192.168.64.11,52.95.114.193,7,55524,443,0x0303,0x303,completion.amazon.co.uk,14.0,False,True,4.0,,,0xc02f,,1,11.0,4,5245,2022-05-09 00:00:00 (UTC),2023-05-04 23:59:59 (UTC),21,fb0aa01abe9d8e4037eb3473ca6e2dca
518,192.168.64.11,52.95.121.195,13,47848,443,0x0303,0x303,aax-eu.amazon.co.uk,14.0,False,True,4.0,,,0xc02f,,1,11.0,4,5188,2021-11-17 00:00:00 (UTC),2022-11-16 23:59:59 (UTC),21,fb0aa01abe9d8e4037eb3473ca6e2dca
519,192.168.64.11,52.95.121.195,14,47850,443,0x0303,0x303,aax-eu.amazon.co.uk,14.0,False,True,4.0,,,0xc02f,,1,11.0,4,5188,2021-11-17 00:00:00 (UTC),2022-11-16 23:59:59 (UTC),21,fb0aa01abe9d8e4037eb3473ca6e2dca
520,192.168.64.11,52.95.127.145,25,37738,443,0x0303,0x303,unagi.amazon.co.uk,14.0,False,True,4.0,,,0xc02f,,1,11.0,4,5296,2022-03-25 00:00:00 (UTC),2023-03-15 23:59:59 (UTC),21,fb0aa01abe9d8e4037eb3473ca6e2dca
521,192.168.64.11,142.250.187.234,12,37680,443,0x0303,0x303,safebrowsing.googleapis.com,14.0,False,True,4.0,,,0xc02b,,1,11.0,,,,,24,fbcc1d86f1211d29dca4858f89e44997
523,192.168.64.11,199.232.141.16,16,47024,443,0x0303,0x303,m.media-amazon.com,14.0,False,True,4.0,,,0xc02f,,1,11.0,,,,,18,fbcc1d86f1211d29dca4858f89e44997
526,192.168.64.11,52.95.118.179,10,49366,443,0x0303,0x303,aax-eu.amazon-adsystem.com,14.0,False,True,4.0,,,0xc02f,,1,11.0,4,5273,2022-06-23 00:00:00 (UTC),2023-06-22 23:59:59 (UTC),21,fb0aa01abe9d8e4037eb3473ca6e2dca
527,192.168.64.11,52.95.127.145,11,37752,443,0x0303,0x303,unagi-eu.amazon.com,14.0,False,True,4.0,,,0xc02f,,1,11.0,4,5296,2022-03-25 00:00:00 (UTC),2023-03-15 23:59:59 (UTC),21,fb0aa01abe9d8e4037eb3473ca6e2dca
536,192.168.64.11,142.250.179.226,10,39320,443,0x0303,0x303,adservice.google.co.uk,14.0,False,True,4.0,,,0xc02b,,1,11.0,3,4004,2022-06-27 08:26:24 (UTC),2022-09-19 08:26:23 (UTC),28,fb0aa01abe9d8e4037eb3473ca6e2dca
537,192.168.64.11,140.82.121.3,12,60270,443,0x0303,0x303,github.com,14.0,False,True,4.0,,,0xc02b,,1,11.0,2,2447,2022-03-15 00:00:00 (UTC),2023-03-15 23:59:59 (UTC),30,fb0aa01abe9d8e4037eb3473ca6e2dca
538,192.168.64.11,185.199.109.154,9,35608,443,0x0303,0x303,github.githubassets.com,14.0,False,True,4.0,,,0xc02f,,1,11.0,2,2972,2021-10-12 00:00:00 (UTC),2022-10-12 23:59:59 (UTC),38,fb0aa01abe9d8e4037eb3473ca6e2dca
540,192.168.64.11,185.199.109.154,10,35612,443,0x0303,0x303,github.githubassets.com,14.0,False,True,4.0,,,0xc02f,,1,11.0,2,2972,2021-10-12 00:00:00 (UTC),2022-10-12 23:59:59 (UTC),38,fb0aa01abe9d8e4037eb3473ca6e2dca
539,192.168.64.11,185.199.109.154,10,35610,443,0x0303,0x303,github.githubassets.com,14.0,False,True,4.0,,,0xc02f,,1,11.0,2,2972,2021-10-12 00:00:00 (UTC),2022-10-12 23:59:59 (UTC),38,fb0aa01abe9d8e4037eb3473ca6e2dca
542,192.168.64.11,185.199.109.154,23,35616,443,0x0303,0x303,github.githubassets.com,14.0,False,True,4.0,,,0xc02f,,1,11.0,2,2972,2021-10-12 00:00:00 (UTC),2022-10-12 23:59:59 (UTC),38,fb0aa01abe9d8e4037eb3473ca6e2dca
541,192.168.64.11,185.199.109.154,9,35614,443,0x0303,0x303,github.githubassets.com,14.0,False,True,4.0,,,0xc02f,,1,11.0,2,2972,2021-10-12 00:00:00 (UTC),2022-10-12 23:59:59 (UTC),38,fb0aa01abe9d8e4037eb3473ca6e2dca
543,192.168.64.11,185.199.109.154,9,35618,443,0x0303,0x303,github.githubassets.com,14.0,False,True,4.0,,,0xc02f,,1,11.0,2,2972,2021-10-12 00:00:00 (UTC),2022-10-12 23:59:59 (UTC),38,fb0aa01abe9d8e4037eb3473ca6e2dca
544,192.168.64.11,185.199.109.154,10,35620,443,0x0303,0x303,github.githubassets.com,14.0,False,True,4.0,,,0xc02f,,1,11.0,2,2972,2021-10-12 00:00:00 (UTC),2022-10-12 23:59:59 (UTC),38,fb0aa01abe9d8e4037eb3473ca6e2dca
545,192.168.64.11,185.199.109.154,10,35622,443,0x0303,0x303,github.githubassets.com,14.0,False,True,4.0,,,0xc02f,,1,11.0,2,2972,2021-10-12 00:00:00 (UTC),2022-10-12 23:59:59 (UTC),38,fb0aa01abe9d8e4037eb3473ca6e2dca
548,192.168.64.11,185.199.109.154,18,35628,443,0x0303,0x303,github.githubassets.com,14.0,False,True,4.0,,,0xc02f,,1,11.0,2,2972,2021-10-12 00:00:00 (UTC),2022-10-12 23:59:59 (UTC),38,fb0aa01abe9d8e4037eb3473ca6e2dca
546,192.168.64.11,185.199.109.154,9,35624,443,0x0303,0x303,github.githubassets.com,14.0,False,True,4.0,,,0xc02f,,1,11.0,2,2972,2021-10-12 00:00:00 (UTC),2022-10-12 23:59:59 (UTC),38,fb0aa01abe9d8e4037eb3473ca6e2dca
547,192.168.64.11,185.199.109.154,10,35626,443,0x0303,0x303,github.githubassets.com,14.0,False,True,4.0,,,0xc02f,,1,11.0,2,2972,2021-10-12 00:00:00 (UTC),2022-10-12 23:59:59 (UTC),38,fb0aa01abe9d8e4037eb3473ca6e2dca
549,192.168.64.11,185.199.109.154,9,35630,443,0x0303,0x303,github.githubassets.com,14.0,False,True,4.0,,,0xc02f,,1,11.0,2,2972,2021-10-12 00:00:00 (UTC),2022-10-12 23:59:59 (UTC),38,fb0aa01abe9d8e4037eb3473ca6e2dca
550,192.168.64.11,185.199.110.133,11,35940,443,0x0303,0x303,avatars.githubusercontent.com,14.0,False,True,4.0,,,0xc02f,,1,11.0,2,3039,2022-03-18 00:00:00 (UTC),2023-03-21 23:59:59 (UTC),38,fb0aa01abe9d8e4037eb3473ca6e2dca
551,192.168.64.11,140.82.112.21,11,44662,443,0x0303,0x303,collector.github.com,14.0,False,True,4.0,,,0xc02f,,1,11.0,2,2963,2020-06-22 00:00:00 (UTC),2022-08-17 12:00:00 (UTC),30,fb0aa01abe9d8e4037eb3473ca6e2dca
552,192.168.64.11,140.82.121.6,10,36058,443,0x0303,0x303,api.github.com,14.0,False,True,4.0,,,0xc02b,,1,11.0,2,2444,2022-03-16 00:00:00 (UTC),2023-03-16 23:59:59 (UTC),30,fb0aa01abe9d8e4037eb3473ca6e2dca
553,94.140.114.216,192.168.64.11,7,9002,33524,,,,,,,,,,,,,,,,,,,
554,192.168.64.11,142.250.179.227,6,37078,443,0x0304,0x304,fonts.gstatic.com,16.0,False,False,4.0,2,29,0x1301,29,1,8.0,,,,,46,cd08e31494f9531f560d64c695473da9
555,192.168.64.11,142.250.200.46,14,35986,443,0x0304,0x304,consent.google.com,16.0,False,False,4.0,2,29,0x1301,29,1,8.0,,,,,46,cd08e31494f9531f560d64c695473da9
556,192.168.64.11,140.82.121.4,19,51448,443,0x0304,0x304,github.com,16.0,False,False,4.0,2,29,0x1301,29,1,8.0,,,,,46,cd08e31494f9531f560d64c695473da9
557,192.168.64.11,140.82.121.4,6,51450,443,0x0304,0x304,github.com,16.0,False,False,4.0,2,29,0x1301,29,1,8.0,,,,,46,cd08e31494f9531f560d64c695473da9
558,192.168.64.11,185.199.109.154,23,60768,443,0x0304,0x304,github.githubassets.com,16.0,False,False,4.0,2,29,0x1301,29,1,8.0,,,,,46,cd08e31494f9531f560d64c695473da9
561,192.168.64.11,185.199.109.154,5,60774,443,0x0304,0x304,github.githubassets.com,16.0,False,False,4.0,2,29,0x1301,29,1,8.0,,,,,46,cd08e31494f9531f560d64c695473da9
562,192.168.64.11,185.199.109.154,6,60776,443,0x0304,0x304,github.githubassets.com,16.0,False,False,4.0,2,29,0x1301,29,1,8.0,,,,,46,cd08e31494f9531f560d64c695473da9
559,192.168.64.11,185.199.109.154,6,60770,443,0x0304,0x304,github.githubassets.com,16.0,False,False,4.0,2,29,0x1301,29,1,8.0,,,,,46,cd08e31494f9531f560d64c695473da9
564,192.168.64.11,185.199.109.133,9,52874,443,0x0304,0x304,avatars.githubusercontent.com,16.0,False,False,4.0,2,29,0x1301,29,1,8.0,,,,,46,cd08e31494f9531f560d64c695473da9
560,192.168.64.11,185.199.109.154,6,60772,443,0x0304,0x304,github.githubassets.com,16.0,False,False,4.0,2,29,0x1301,29,1,8.0,,,,,46,cd08e31494f9531f560d64c695473da9
563,192.168.64.11,185.199.109.154,6,60778,443,0x0304,0x304,github.githubassets.com,16.0,False,False,4.0,2,29,0x1301,29,1,8.0,,,,,46,cd08e31494f9531f560d64c695473da9
565,192.168.64.11,185.199.109.154,17,60782,443,0x0304,0x304,github.githubassets.com,16.0,False,False,4.0,2,29,0x1301,29,1,8.0,,,,,46,cd08e31494f9531f560d64c695473da9
566,192.168.64.11,140.82.114.22,9,46628,443,0x0304,0x304,collector.github.com,16.0,False,False,4.0,2,29,0x1301,29,1,8.0,,,,,46,cd08e31494f9531f560d64c695473da9
567,192.168.64.11,140.82.121.5,15,47440,443,0x0304,0x304,api.github.com,16.0,False,False,4.0,2,29,0x1301,29,1,8.0,,,,,46,cd08e31494f9531f560d64c695473da9
568,192.168.64.11,142.250.200.5,6,57136,443,0x0304,0x304,gmail.com,16.0,False,False,4.0,2,29,0x1301,29,1,8.0,,,,,46,cd08e31494f9531f560d64c695473da9
569,192.168.64.11,142.250.200.5,15,57138,443,0x0304,0x304,gmail.com,16.0,False,False,4.0,2,29,0x1301,29,1,8.0,,,,,46,cd08e31494f9531f560d64c695473da9
570,192.168.64.11,172.217.16.229,25,56244,443,0x0304,0x304,mail.google.com,16.0,False,False,4.0,2,29,0x1301,29,1,8.0,,,,,46,cd08e31494f9531f560d64c695473da9
571,192.168.64.11,216.58.212.234,13,41262,443,0x0304,0x304,fonts.googleapis.com,16.0,False,False,4.0,2,29,0x1301,29,1,8.0,,,,,46,cd08e31494f9531f560d64c695473da9
572,192.168.64.11,142.250.179.232,13,47446,443,0x0304,0x304,www.googletagmanager.com,16.0,False,False,4.0,2,29,0x1301,29,1,8.0,,,,,46,cd08e31494f9531f560d64c695473da9
573,192.168.64.11,142.250.180.3,6,33146,443,0x0304,0x304,www.gstatic.com,16.0,False,False,4.0,2,29,0x1301,29,1,8.0,,,,,46,cd08e31494f9531f560d64c695473da9
575,192.168.64.11,172.217.16.238,17,40884,443,0x0304,0x304,www.google-analytics.com,16.0,False,False,4.0,2,29,0x1301,29,1,8.0,,,,,46,cd08e31494f9531f560d64c695473da9
576,192.168.64.11,216.239.32.36,13,53286,443,0x0304,0x304,region1.google-analytics.com,16.0,False,False,4.0,2,29,0x1301,29,1,8.0,,,,,46,cd08e31494f9531f560d64c695473da9
577,192.168.64.11,157.240.221.35,4,39604,443,0x0304,0x304,www.facebook.com,16.0,False,False,4.0,2,29,0x1301,29,1,8.0,,,,,46,cd08e31494f9531f560d64c695473da9
578,192.168.64.11,157.240.221.35,13,39606,443,0x0304,0x304,www.facebook.com,16.0,False,False,4.0,2,29,0x1301,29,1,8.0,,,,,46,cd08e31494f9531f560d64c695473da9
580,192.168.64.11,157.240.221.16,26,42216,443,0x0304,0x304,static.xx.fbcdn.net,16.0,False,False,4.0,2,29,0x1301,29,1,8.0,,,,,46,cd08e31494f9531f560d64c695473da9
583,192.168.64.11,157.240.221.16,5,42222,443,0x0304,0x304,static.xx.fbcdn.net,16.0,False,False,4.0,2,29,0x1301,29,1,8.0,,,,,46,cd08e31494f9531f560d64c695473da9
581,192.168.64.11,157.240.221.16,5,42218,443,0x0304,0x304,static.xx.fbcdn.net,16.0,False,False,4.0,2,29,0x1301,29,1,8.0,,,,,46,cd08e31494f9531f560d64c695473da9
582,192.168.64.11,157.240.221.16,4,42220,443,0x0304,0x304,static.xx.fbcdn.net,16.0,False,False,4.0,2,29,0x1301,29,1,8.0,,,,,46,cd08e31494f9531f560d64c695473da9
584,192.168.64.11,157.240.221.16,6,42224,443,0x0304,0x304,static.xx.fbcdn.net,16.0,False,False,4.0,2,29,0x1301,29,1,8.0,,,,,46,cd08e31494f9531f560d64c695473da9
579,192.168.64.11,157.240.221.16,4,42214,443,0x0304,0x304,static.xx.fbcdn.net,16.0,False,False,4.0,2,29,0x1301,29,1,8.0,,,,,46,cd08e31494f9531f560d64c695473da9
